Campaign_ID,Customer_ID,Source,Medium,New_Users
14,CUST4148,Google,Direct,1
8,CUST1419,Google,Organic,0
8,CUST2443,Google,Direct,0
58,CUST4288,Instagram,Organic,1
45,CUST1586,Google,Organic,1
29,CUST1156,Instagram,Email,0
52,CUST2263,Google,Paid,1
25,CUST1620,Google,Direct,0
56,CUST1323,Facebook,Paid,0
3,CUST2522,YouTube,Email,0
60,CUST1053,YouTube,Paid,1
47,CUST2404,YouTube,Email,0
1,CUST4547,Instagram,Social,0
49,CUST4742,Google,Direct,0
47,CUST1545,Instagram,Social,0
32,CUST2167,Facebook,Paid,0
60,CUST0939,Facebook,Referral,1
55,CUST4014,Facebook,Social,0
39,CUST3971,Instagram,Paid,1
60,CUST3597,YouTube,Organic,1
1,CUST0127,Google,Email,0
48,CUST2778,Facebook,Organic,1
58,CUST3966,Instagram,Paid,0
38,CUST4063,Instagram,Email,0
36,CUST4191,Facebook,Social,0
52,CUST3890,Google,Direct,0
12,CUST3035,YouTube,Paid,1
19,CUST0521,Facebook,Organic,1
38,CUST2246,Facebook,Social,0
22,CUST2258,Google,Referral,1
51,CUST2776,YouTube,Paid,0
12,CUST3121,YouTube,Referral,0
54,CUST1110,Google,Direct,0
10,CUST4457,Facebook,Email,0
60,CUST3677,Facebook,Organic,0
59,CUST4595,YouTube,Social,0
53,CUST1015,Instagram,Organic,1
12,CUST3533,YouTube,Referral,1
36,CUST2996,Google,Email,1
49,CUST4979,Google,Direct,1
44,CUST0446,YouTube,Social,0
49,CUST2418,Google,Direct,0
17,CUST2305,Instagram,Email,1
56,CUST2843,Instagram,Paid,1
8,CUST1361,YouTube,Organic,0
40,CUST3063,Facebook,Social,1
55,CUST3048,Facebook,Email,0
7,CUST0196,YouTube,Organic,0
48,CUST3419,Google,Email,0
42,CUST2313,YouTube,Referral,0
32,CUST0143,YouTube,Social,0
10,CUST3064,Google,Direct,1
5,CUST3832,Google,Referral,1
51,CUST1293,Instagram,Social,1
2,CUST0603,Google,Email,1
59,CUST1028,YouTube,Social,0
36,CUST2252,Google,Direct,0
59,CUST4711,YouTube,Organic,0
2,CUST1626,YouTube,Referral,1
20,CUST3824,Instagram,Referral,0
27,CUST3394,Facebook,Referral,1
43,CUST2149,Facebook,Social,0
16,CUST3841,YouTube,Referral,0
42,CUST0488,Google,Paid,1
37,CUST4654,YouTube,Referral,1
27,CUST3992,Facebook,Paid,0
37,CUST2841,Instagram,Email,0
13,CUST3320,Google,Email,1
17,CUST4229,YouTube,Email,1
38,CUST4684,Google,Direct,0
23,CUST1978,YouTube,Referral,0
20,CUST4838,Instagram,Referral,1
50,CUST4522,Google,Organic,0
56,CUST2328,Instagram,Social,0
2,CUST2979,Instagram,Social,1
18,CUST2410,YouTube,Email,0
27,CUST0203,Google,Direct,1
4,CUST1006,Google,Direct,0
56,CUST0005,Facebook,Referral,0
16,CUST1846,Facebook,Referral,0
28,CUST0362,Facebook,Email,0
35,CUST2646,Instagram,Paid,1
19,CUST1641,Google,Email,1
19,CUST4011,Google,Social,1
7,CUST4279,Google,Direct,0
20,CUST3040,Google,Direct,1
15,CUST2283,Instagram,Organic,0
56,CUST0845,Facebook,Referral,1
60,CUST4717,Instagram,Social,0
31,CUST2306,Facebook,Social,0
26,CUST0510,Instagram,Organic,1
11,CUST1192,Facebook,Referral,1
54,CUST2138,Facebook,Paid,1
37,CUST3176,Instagram,Referral,0
1,CUST1874,Instagram,Referral,1
31,CUST2658,Google,Direct,1
20,CUST4205,Google,Direct,0
23,CUST0374,Google,Organic,1
23,CUST2417,Facebook,Organic,1
40,CUST2116,Facebook,Organic,1
11,CUST3555,YouTube,Referral,0
57,CUST0449,Facebook,Social,0
31,CUST0224,Facebook,Paid,1
59,CUST3547,Google,Direct,0
53,CUST0422,Google,Referral,1
42,CUST2707,Google,Organic,0
60,CUST2989,YouTube,Organic,1
34,CUST4284,Facebook,Referral,1
11,CUST1318,YouTube,Paid,0
23,CUST4038,Google,Email,1
47,CUST0709,Facebook,Email,0
15,CUST3907,YouTube,Organic,1
58,CUST3193,Google,Social,0
30,CUST1161,Facebook,Organic,1
41,CUST0334,Instagram,Organic,0
57,CUST2163,Facebook,Social,0
21,CUST4769,Google,Organic,1
2,CUST4929,Google,Paid,1
51,CUST2476,Instagram,Referral,1
31,CUST1847,Instagram,Paid,0
60,CUST1225,Facebook,Organic,0
36,CUST4477,Facebook,Organic,1
43,CUST3705,Google,Paid,0
24,CUST0496,Google,Paid,0
51,CUST0214,Facebook,Social,0
13,CUST0683,Facebook,Paid,1
1,CUST3373,Google,Direct,1
32,CUST2340,YouTube,Organic,1
53,CUST4784,Google,Organic,1
41,CUST4475,Google,Direct,1
13,CUST2836,Instagram,Paid,0
24,CUST3232,Instagram,Referral,1
24,CUST1593,Facebook,Social,0
15,CUST4225,Instagram,Paid,1
40,CUST4807,Instagram,Referral,1
51,CUST3605,Google,Paid,0
16,CUST3124,YouTube,Referral,0
36,CUST4079,Instagram,Paid,1
56,CUST1978,Google,Direct,1
9,CUST4589,Instagram,Paid,0
18,CUST4237,Google,Direct,0
58,CUST3440,Google,Direct,1
50,CUST4629,Google,Direct,0
54,CUST1599,Google,Email,0
30,CUST3209,Google,Direct,0
35,CUST1435,Google,Direct,1
16,CUST4039,Facebook,Email,1
43,CUST0308,Google,Direct,0
41,CUST4655,Facebook,Paid,0
40,CUST3525,Google,Direct,1
48,CUST2981,Google,Direct,1
36,CUST0235,Facebook,Organic,1
50,CUST0592,Facebook,Email,1
33,CUST1314,Google,Email,1
47,CUST1089,Google,Direct,1
39,CUST0011,Google,Direct,1
50,CUST2145,Instagram,Referral,1
27,CUST1200,Google,Direct,1
16,CUST3296,Instagram,Social,1
20,CUST3102,YouTube,Social,1
29,CUST1823,Facebook,Referral,0
49,CUST1901,Google,Organic,1
21,CUST4787,YouTube,Email,1
14,CUST0440,Facebook,Referral,1
2,CUST4928,Instagram,Referral,1
47,CUST0033,Instagram,Paid,0
1,CUST4991,Google,Direct,1
46,CUST2082,Instagram,Email,0
38,CUST4135,YouTube,Email,1
57,CUST2329,Google,Organic,1
33,CUST0132,Facebook,Paid,0
58,CUST2103,Google,Social,1
6,CUST4861,Facebook,Social,0
18,CUST0101,Google,Direct,0
14,CUST3591,Google,Referral,1
18,CUST2898,YouTube,Referral,0
57,CUST3753,Instagram,Email,1
31,CUST3389,Google,Direct,1
20,CUST4661,Google,Email,0
1,CUST2180,Google,Direct,0
9,CUST1103,YouTube,Organic,0
55,CUST1600,Google,Direct,1
6,CUST1948,Google,Paid,1
58,CUST2679,Google,Referral,0
17,CUST4809,Instagram,Referral,0
17,CUST4340,Google,Social,1
43,CUST1478,YouTube,Email,0
40,CUST1037,Google,Organic,1
2,CUST0341,Google,Paid,1
43,CUST4102,Google,Social,1
53,CUST1508,YouTube,Email,1
58,CUST4130,Instagram,Paid,0
13,CUST4687,Google,Email,0
34,CUST0161,Instagram,Paid,0
13,CUST0116,Facebook,Social,0
47,CUST0033,YouTube,Referral,1
13,CUST2000,Instagram,Social,0
5,CUST1222,YouTube,Social,0
39,CUST0438,Google,Paid,1
49,CUST0591,Instagram,Paid,1
33,CUST2929,Google,Email,1
23,CUST0041,Google,Paid,0
60,CUST1179,Facebook,Social,1
17,CUST2129,Instagram,Referral,1
26,CUST4681,Facebook,Referral,0
10,CUST4688,Google,Direct,1
3,CUST4120,Google,Direct,0
14,CUST2265,YouTube,Email,1
38,CUST0108,Google,Paid,1
42,CUST0045,Instagram,Paid,1
52,CUST2388,Facebook,Social,0
7,CUST2586,Instagram,Paid,1
46,CUST3421,Google,Organic,1
14,CUST0385,YouTube,Social,0
43,CUST2650,Facebook,Organic,1
23,CUST1372,Google,Paid,0
26,CUST3772,Facebook,Social,1
32,CUST2052,Instagram,Email,0
49,CUST0457,Instagram,Organic,0
30,CUST2021,Google,Direct,1
25,CUST2067,Instagram,Paid,1
49,CUST1661,YouTube,Organic,0
54,CUST1330,Google,Referral,1
57,CUST2344,Google,Direct,1
20,CUST3263,Facebook,Paid,1
42,CUST0400,YouTube,Social,1
44,CUST4295,YouTube,Social,1
47,CUST4509,Instagram,Paid,0
56,CUST0194,Facebook,Organic,0
16,CUST4913,YouTube,Email,1
33,CUST3252,Google,Email,0
42,CUST0977,Google,Direct,1
8,CUST1672,Facebook,Social,0
4,CUST0201,Instagram,Referral,1
39,CUST4970,Google,Referral,1
48,CUST2661,Google,Referral,1
27,CUST3698,Google,Direct,0
49,CUST3464,Google,Organic,0
56,CUST0398,Instagram,Organic,0
1,CUST0793,Facebook,Paid,1
49,CUST2730,Facebook,Social,1
57,CUST0427,Instagram,Social,1
54,CUST1896,Google,Organic,0
18,CUST0543,Facebook,Email,0
27,CUST2833,YouTube,Referral,0
16,CUST0078,Facebook,Social,1
3,CUST4892,Facebook,Email,1
11,CUST1268,Google,Direct,1
32,CUST0373,Google,Organic,1
7,CUST4070,YouTube,Referral,1
59,CUST1037,Instagram,Paid,1
51,CUST3847,Google,Social,0
16,CUST4049,Google,Email,0
27,CUST0495,Facebook,Paid,0
52,CUST2728,Instagram,Referral,1
35,CUST1977,YouTube,Social,0
41,CUST0284,Google,Paid,0
41,CUST3010,Instagram,Organic,1
10,CUST0824,YouTube,Email,0
14,CUST0569,Facebook,Paid,0
13,CUST3838,Google,Direct,0
20,CUST2257,Facebook,Email,1
17,CUST2321,Facebook,Email,1
41,CUST1348,Google,Direct,0
48,CUST3460,Instagram,Referral,1
33,CUST3045,Instagram,Referral,1
28,CUST1936,Google,Paid,1
34,CUST1089,Instagram,Paid,1
18,CUST4943,Instagram,Paid,1
48,CUST2175,Google,Referral,0
52,CUST1283,Instagram,Referral,1
9,CUST1910,Google,Organic,0
35,CUST0145,Google,Direct,1
26,CUST4064,Google,Paid,0
4,CUST2084,Google,Direct,1
52,CUST0983,Instagram,Referral,1
11,CUST3290,Instagram,Email,0
59,CUST1280,Google,Referral,0
42,CUST4674,Instagram,Paid,0
25,CUST0882,YouTube,Referral,1
58,CUST1638,Google,Direct,1
37,CUST4067,Facebook,Social,0
30,CUST3543,Instagram,Referral,1
16,CUST3114,Google,Direct,0
3,CUST2635,Instagram,Organic,1
5,CUST2395,Instagram,Paid,1
7,CUST3574,YouTube,Email,0
36,CUST4278,YouTube,Organic,1
21,CUST0530,Facebook,Email,1
44,CUST3971,Instagram,Email,1
14,CUST4315,Instagram,Referral,0
59,CUST0444,YouTube,Email,1
43,CUST0229,Instagram,Paid,0
19,CUST1328,Google,Email,0
17,CUST2232,YouTube,Referral,1
30,CUST3345,Google,Email,1
17,CUST0278,YouTube,Referral,0
27,CUST0808,Google,Direct,0
33,CUST1103,Facebook,Referral,0
36,CUST2541,Google,Organic,1
36,CUST2042,Google,Direct,1
29,CUST0489,Google,Organic,0
36,CUST0532,Google,Organic,0
41,CUST4783,Facebook,Referral,1
43,CUST4407,Google,Direct,1
47,CUST3507,YouTube,Organic,0
55,CUST4988,Instagram,Paid,0
11,CUST3201,Facebook,Referral,0
36,CUST3411,YouTube,Paid,0
14,CUST2067,Google,Organic,1
59,CUST2843,Facebook,Email,0
4,CUST2830,Instagram,Email,0
30,CUST1300,Google,Direct,0
10,CUST4698,Instagram,Social,0
57,CUST0179,Google,Direct,0
44,CUST3435,Facebook,Referral,1
48,CUST3502,YouTube,Paid,0
60,CUST4648,Google,Social,1
57,CUST1525,Google,Direct,0
15,CUST2464,Google,Referral,0
2,CUST0697,Google,Direct,0
43,CUST0024,Facebook,Email,0
58,CUST2936,Google,Social,1
18,CUST3766,Google,Direct,0
39,CUST4392,Facebook,Paid,1
41,CUST3131,Instagram,Email,1
