Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Total_Price,Quantity,Payment_Method
TX1993_4,CUST2785,,,,,
TX1994_1,CUST2787,,,,,
TX1994_2,CUST2787,,,,,
TX1994_3,CUST2787,,,,,
TX1994_4,CUST2787,,,,,
TX1995_1,CUST2788,,,,,
TX1995_2,CUST2788,,,,,
TX1996_1,CUST2789,,,,,
TX1997_1,CUST2790,,,,,
TX1997_2,CUST2790,,,,,
TX1997_3,CUST2790,,,,,
TX1998_1,CUST2791,,,,,
TX1998_2,CUST2791,,,,,
TX1999_1,CUST2793,,,,,
TX1999_2,CUST2793,,,,,
TX2000_1,CUST2794,,,,,
TX2001_1,CUST2795,,,,,
TX2001_2,CUST2795,,,,,
TX2002_1,CUST2796,,,,,
TX2003_1,CUST2799,,,,,
TX2003_2,CUST2799,,,,,
TX2003_3,CUST2799,,,,,
TX2003_4,CUST2799,,,,,
TX2004_1,CUST2801,,,,,
TX2004_2,CUST2801,,,,,
TX2004_3,CUST2801,,,,,
TX2004_4,CUST2801,,,,,
TX2004_5,CUST2801,,,,,
TX2005_1,CUST2802,,,,,
TX2005_2,CUST2802,,,,,
TX2005_3,CUST2802,,,,,
TX2006_1,CUST2804,,,,,
TX2006_2,CUST2804,,,,,
TX2006_3,CUST2804,,,,,
TX2006_4,CUST2804,,,,,
TX2007_1,CUST2805,,,,,
TX2007_2,CUST2805,,,,,
TX2007_3,CUST2805,,,,,
TX2008_1,CUST2806,,,,,
TX2008_2,CUST2806,,,,,
TX2008_3,CUST2806,,,,,
TX2009_1,CUST2807,,,,,
TX2009_2,CUST2807,,,,,
TX2009_3,CUST2807,,,,,
TX2009_4,CUST2807,,,,,
TX2009_5,CUST2807,,,,,
TX2010_1,CUST2808,,,,,
TX2010_2,CUST2808,,,,,
TX2010_3,CUST2808,,,,,
TX2011_1,CUST2810,,,,,
TX2011_2,CUST2810,,,,,
TX2011_3,CUST2810,,,,,
TX2011_4,CUST2810,,,,,
TX2012_1,CUST2811,,,,,
TX2012_2,CUST2811,,,,,
TX2013_1,CUST2812,,,,,
TX2013_2,CUST2812,,,,,
TX2013_3,CUST2812,,,,,
TX2013_4,CUST2812,,,,,
TX2013_5,CUST2812,,,,,
TX2014_1,CUST2813,,,,,
TX2014_2,CUST2813,,,,,
TX2014_3,CUST2813,,,,,
TX2014_4,CUST2813,,,,,
TX2015_1,CUST2814,,,,,
TX2015_2,CUST2814,,,,,
TX2016_1,CUST2815,,,,,
TX2017_1,CUST2816,,,,,
TX2017_2,CUST2816,,,,,
TX2017_3,CUST2816,,,,,
TX2018_1,CUST2817,,,,,
TX2019_1,CUST2818,,,,,
TX2019_2,CUST2818,,,,,
TX2019_3,CUST2818,,,,,
TX2019_4,CUST2818,,,,,
TX2020_1,CUST2819,,,,,
TX2020_2,CUST2819,,,,,
TX2020_3,CUST2819,,,,,
TX2020_4,CUST2819,,,,,
TX2020_5,CUST2819,,,,,
TX2021_1,CUST2820,,,,,
TX2021_2,CUST2820,,,,,
TX2022_1,CUST2822,,,,,
TX2022_2,CUST2822,,,,,
TX2022_3,CUST2822,,,,,
TX2022_4,CUST2822,,,,,
TX2023_1,CUST2823,,,,,
TX2023_2,CUST2823,,,,,
TX2024_1,CUST2824,,,,,
TX2024_2,CUST2824,,,,,
TX2024_3,CUST2824,,,,,
TX2024_4,CUST2824,,,,,
TX2024_5,CUST2824,,,,,
TX2025_1,CUST2826,,,,,
TX2025_2,CUST2826,,,,,
TX2025_3,CUST2826,,,,,
TX2025_4,CUST2826,,,,,
TX2025_5,CUST2826,,,,,
TX2026_1,CUST2827,,,,,
TX2026_2,CUST2827,,,,,
TX2027_1,CUST2828,,,,,
TX2027_2,CUST2828,,,,,
TX2027_3,CUST2828,,,,,
TX2027_4,CUST2828,,,,,
TX2027_5,CUST2828,,,,,
TX2028_1,CUST2830,,,,,
TX2029_1,CUST2831,,,,,
TX2030_1,CUST2832,,,,,
TX2031_1,CUST2833,,,,,
TX2031_2,CUST2833,,,,,
TX2031_3,CUST2833,,,,,
TX2032_1,CUST2834,,,,,
TX2032_2,CUST2834,,,,,
TX2033_1,CUST2838,,,,,
TX2033_2,CUST2838,,,,,
TX2033_3,CUST2838,,,,,
TX2033_4,CUST2838,,,,,
TX2033_5,CUST2838,,,,,
TX2034_1,CUST2839,,,,,
TX2034_2,CUST2839,,,,,
TX2035_1,CUST2840,,,,,
TX2035_2,CUST2840,,,,,
TX2036_1,CUST2841,,,,,
TX2036_2,CUST2841,,,,,
TX2036_3,CUST2841,,,,,
TX2036_4,CUST2841,,,,,
TX2036_5,CUST2841,,,,,
TX2037_1,CUST2842,,,,,
TX2038_1,CUST2843,,,,,
TX2038_2,CUST2843,,,,,
TX2039_1,CUST2844,,,,,
TX2039_2,CUST2844,,,,,
TX2039_3,CUST2844,,,,,
TX2039_4,CUST2844,,,,,
TX2039_5,CUST2844,,,,,
TX2040_1,CUST2845,,,,,
TX2041_1,CUST2846,,,,,
TX2041_2,CUST2846,,,,,
TX2041_3,CUST2846,,,,,
TX2041_4,CUST2846,,,,,
TX2042_1,CUST2847,,,,,
TX2042_2,CUST2847,,,,,
TX2042_3,CUST2847,,,,,
TX2042_4,CUST2847,,,,,
TX2043_1,CUST2848,,,,,
TX2043_2,CUST2848,,,,,
TX2043_3,CUST2848,,,,,
TX2044_1,CUST2850,,,,,
TX2044_2,CUST2850,,,,,
TX2044_3,CUST2850,,,,,
TX2044_4,CUST2850,,,,,
TX2045_1,CUST2851,,,,,
TX2045_2,CUST2851,,,,,
TX2046_1,CUST2852,,,,,
TX2046_2,CUST2852,,,,,
TX2046_3,CUST2852,,,,,
TX2046_4,CUST2852,,,,,
TX2046_5,CUST2852,,,,,
TX2047_1,CUST2853,,,,,
TX2047_2,CUST2853,,,,,
TX2047_3,CUST2853,,,,,
TX2047_4,CUST2853,,,,,
TX2047_5,CUST2853,,,,,
TX2048_1,CUST2855,,,,,
TX2048_2,CUST2855,,,,,
TX2049_1,CUST2856,,,,,
TX2049_2,CUST2856,,,,,
TX2050_1,CUST2857,,,,,
TX2051_1,CUST2861,,,,,
TX2051_2,CUST2861,,,,,
TX2051_3,CUST2861,,,,,
TX2052_1,CUST2862,,,,,
TX2052_2,CUST2862,,,,,
TX2052_3,CUST2862,,,,,
TX2052_4,CUST2862,,,,,
TX2052_5,CUST2862,,,,,
TX2053_1,CUST2863,,,,,
TX2054_1,CUST2864,,,,,
TX2054_2,CUST2864,,,,,
TX2054_3,CUST2864,,,,,
TX2055_1,CUST2866,,,,,
TX2055_2,CUST2866,,,,,
TX2055_3,CUST2866,,,,,
TX2055_4,CUST2866,,,,,
TX2056_1,CUST2867,,,,,
TX2056_2,CUST2867,,,,,
TX2056_3,CUST2867,,,,,
TX2057_1,CUST2869,,,,,
TX2057_2,CUST2869,,,,,
TX2057_3,CUST2869,,,,,
TX2057_4,CUST2869,,,,,
TX2057_5,CUST2869,,,,,
TX2058_1,CUST2871,,,,,
TX2058_2,CUST2871,,,,,
TX2058_3,CUST2871,,,,,
TX2058_4,CUST2871,,,,,
TX2059_1,CUST2872,,,,,
TX2059_2,CUST2872,,,,,
TX2059_3,CUST2872,,,,,
TX2060_1,CUST2873,,,,,
TX2060_2,CUST2873,,,,,
TX2060_3,CUST2873,,,,,
TX2061_1,CUST2874,,,,,
TX2061_2,CUST2874,,,,,
TX2062_1,CUST2876,,,,,
TX2062_2,CUST2876,,,,,
TX2062_3,CUST2876,,,,,
TX2062_4,CUST2876,,,,,
TX2063_1,CUST2877,,,,,
TX2063_2,CUST2877,,,,,
TX2064_1,CUST2878,,,,,
TX2064_2,CUST2878,,,,,
TX2064_3,CUST2878,,,,,
TX2064_4,CUST2878,,,,,
TX2064_5,CUST2878,,,,,
TX2065_1,CUST2879,,,,,
TX2065_2,CUST2879,,,,,
TX2065_3,CUST2879,,,,,
TX2065_4,CUST2879,,,,,
TX2065_5,CUST2879,,,,,
TX2066_1,CUST2880,,,,,
TX2066_2,CUST2880,,,,,
TX2066_3,CUST2880,,,,,
TX2067_1,CUST2882,,,,,
TX2067_2,CUST2882,,,,,
TX2067_3,CUST2882,,,,,
TX2067_4,CUST2882,,,,,
TX2067_5,CUST2882,,,,,
TX2068_1,CUST2883,,,,,
TX2069_1,CUST2884,,,,,
TX2069_2,CUST2884,,,,,
TX2070_1,CUST2885,,,,,
TX2070_2,CUST2885,,,,,
TX2070_3,CUST2885,,,,,
TX2070_4,CUST2885,,,,,
TX2070_5,CUST2885,,,,,
TX2071_1,CUST2887,,,,,
TX2071_2,CUST2887,,,,,
TX2071_3,CUST2887,,,,,
TX2072_1,CUST2889,,,,,
TX2073_1,CUST2890,,,,,
TX2073_2,CUST2890,,,,,
TX2073_3,CUST2890,,,,,
TX2074_1,CUST2892,,,,,
TX2074_2,CUST2892,,,,,
TX2074_3,CUST2892,,,,,
TX2074_4,CUST2892,,,,,
TX2074_5,CUST2892,,,,,
TX2075_1,CUST2893,,,,,
TX2075_2,CUST2893,,,,,
TX2075_3,CUST2893,,,,,
TX2076_1,CUST2894,,,,,
TX2076_2,CUST2894,,,,,
TX2076_3,CUST2894,,,,,
TX2076_4,CUST2894,,,,,
TX2077_1,CUST2896,,,,,
TX2077_2,CUST2896,,,,,
TX2077_3,CUST2896,,,,,
TX2077_4,CUST2896,,,,,
TX2077_5,CUST2896,,,,,
TX2078_1,CUST2897,,,,,
TX2078_2,CUST2897,,,,,
TX2078_3,CUST2897,,,,,
TX2078_4,CUST2897,,,,,
TX2079_1,CUST2898,,,,,
TX2079_2,CUST2898,,,,,
TX2079_3,CUST2898,,,,,
TX2079_4,CUST2898,,,,,
TX2079_5,CUST2898,,,,,
TX2080_1,CUST2899,,,,,
TX2081_1,CUST2900,,,,,
TX2081_2,CUST2900,,,,,
TX2081_3,CUST2900,,,,,
TX2081_4,CUST2900,,,,,
TX2081_5,CUST2900,,,,,
TX2082_1,CUST2901,,,,,
TX2082_2,CUST2901,,,,,
TX2083_1,CUST2903,,,,,
TX2083_2,CUST2903,,,,,
TX2083_3,CUST2903,,,,,
TX2084_1,CUST2904,,,,,
TX2084_2,CUST2904,,,,,
TX2085_1,CUST2907,,,,,
TX2085_2,CUST2907,,,,,
TX2085_3,CUST2907,,,,,
TX2085_4,CUST2907,,,,,
TX2086_1,CUST2908,,,,,
TX2086_2,CUST2908,,,,,
TX2086_3,CUST2908,,,,,
TX2086_4,CUST2908,,,,,
TX2087_1,CUST2909,,,,,
TX2087_2,CUST2909,,,,,
TX2087_3,CUST2909,,,,,
TX2088_1,CUST2910,,,,,
TX2088_2,CUST2910,,,,,
TX2088_3,CUST2910,,,,,
TX2088_4,CUST2910,,,,,
TX2089_1,CUST2912,,,,,
TX2089_2,CUST2912,,,,,
TX2090_1,CUST2914,,,,,
TX2090_2,CUST2914,,,,,
TX2090_3,CUST2914,,,,,
TX2090_4,CUST2914,,,,,
TX2090_5,CUST2914,,,,,
TX2091_1,CUST2916,,,,,
TX2091_2,CUST2916,,,,,
TX2092_1,CUST2918,,,,,
TX2092_2,CUST2918,,,,,
TX2092_3,CUST2918,,,,,
TX2092_4,CUST2918,,,,,
TX2093_1,CUST2920,,,,,
TX2093_2,CUST2920,,,,,
TX2093_3,CUST2920,,,,,
TX2093_4,CUST2920,,,,,
TX2093_5,CUST2920,,,,,
TX2094_1,CUST2922,,,,,
TX2094_2,CUST2922,,,,,
TX2094_3,CUST2922,,,,,
TX2095_1,CUST2924,,,,,
TX2095_2,CUST2924,,,,,
TX2095_3,CUST2924,,,,,
TX2095_4,CUST2924,,,,,
TX2095_5,CUST2924,,,,,
TX2096_1,CUST2925,,,,,
TX2097_1,CUST2926,,,,,
TX2098_1,CUST2928,,,,,
TX2098_2,CUST2928,,,,,
TX2098_3,CUST2928,,,,,
TX2098_4,CUST2928,,,,,
TX2099_1,CUST2930,,,,,
TX2099_2,CUST2930,,,,,
TX2099_3,CUST2930,,,,,
TX2100_1,CUST2931,,,,,
TX2101_1,CUST2932,,,,,
TX2102_1,CUST2935,,,,,
TX2103_1,CUST2936,,,,,
TX2103_2,CUST2936,,,,,
TX2103_3,CUST2936,,,,,
TX2104_1,CUST2938,,,,,
TX2104_2,CUST2938,,,,,
TX2104_3,CUST2938,,,,,
TX2105_1,CUST2939,,,,,
TX2106_1,CUST2940,,,,,
TX2106_2,CUST2940,,,,,
TX2107_1,CUST2941,,,,,
TX2107_2,CUST2941,,,,,
TX2108_1,CUST2942,,,,,
TX2108_2,CUST2942,,,,,
TX2108_3,CUST2942,,,,,
TX2108_4,CUST2942,,,,,
TX2109_1,CUST2943,,,,,
TX2109_2,CUST2943,,,,,
TX2109_3,CUST2943,,,,,
TX2110_1,CUST2945,,,,,
TX2110_2,CUST2945,,,,,
TX2110_3,CUST2945,,,,,
TX2110_4,CUST2945,,,,,
TX2111_1,CUST2947,,,,,
TX2111_2,CUST2947,,,,,
TX2111_3,CUST2947,,,,,
TX2111_4,CUST2947,,,,,
TX2112_1,CUST2948,,,,,
TX2112_2,CUST2948,,,,,
TX2112_3,CUST2948,,,,,
TX2112_4,CUST2948,,,,,
TX2112_5,CUST2948,,,,,
TX2113_1,CUST2949,,,,,
TX2113_2,CUST2949,,,,,
TX2113_3,CUST2949,,,,,
TX2113_4,CUST2949,,,,,
TX2113_5,CUST2949,,,,,
TX2114_1,CUST2950,,,,,
TX2114_2,CUST2950,,,,,
TX2114_3,CUST2950,,,,,
TX2114_4,CUST2950,,,,,
TX2115_1,CUST2951,,,,,
TX2116_1,CUST2952,,,,,
TX2116_2,CUST2952,,,,,
TX2116_3,CUST2952,,,,,
TX2117_1,CUST2953,,,,,
TX2117_2,CUST2953,,,,,
TX2117_3,CUST2953,,,,,
TX2118_1,CUST2954,,,,,
TX2119_1,CUST2955,,,,,
TX2119_2,CUST2955,,,,,
TX2119_3,CUST2955,,,,,
TX2119_4,CUST2955,,,,,
TX2119_5,CUST2955,,,,,
TX2120_1,CUST2956,,,,,
TX2120_2,CUST2956,,,,,
TX2120_3,CUST2956,,,,,
TX2120_4,CUST2956,,,,,
TX2120_5,CUST2956,,,,,
TX2121_1,CUST2957,,,,,
TX2121_2,CUST2957,,,,,
TX2121_3,CUST2957,,,,,
TX2121_4,CUST2957,,,,,
TX2122_1,CUST2958,,,,,
TX2123_1,CUST2959,,,,,
TX2124_1,CUST2962,,,,,
TX2124_2,CUST2962,,,,,
TX2124_3,CUST2962,,,,,
TX2124_4,CUST2962,,,,,
TX2124_5,CUST2962,,,,,
TX2125_1,CUST2963,,,,,
TX2126_1,CUST2964,,,,,
TX2126_2,CUST2964,,,,,
TX2126_3,CUST2964,,,,,
TX2126_4,CUST2964,,,,,
TX2127_1,CUST2967,,,,,
TX2127_2,CUST2967,,,,,
TX2127_3,CUST2967,,,,,
TX2127_4,CUST2967,,,,,
TX2127_5,CUST2967,,,,,
TX2128_1,CUST2969,,,,,
TX2129_1,CUST2971,,,,,
TX2129_2,CUST2971,,,,,
TX2129_3,CUST2971,,,,,
TX2130_1,CUST2976,,,,,
TX2131_1,CUST2977,,,,,
TX2131_2,CUST2977,,,,,
TX2132_1,CUST2979,,,,,
TX2132_2,CUST2979,,,,,
TX2133_1,CUST2980,,,,,
TX2133_2,CUST2980,,,,,
TX2134_1,CUST2981,,,,,
TX2135_1,CUST2983,,,,,
TX2135_2,CUST2983,,,,,
TX2135_3,CUST2983,,,,,
TX2135_4,CUST2983,,,,,
TX2135_5,CUST2983,,,,,
TX2136_1,CUST2984,,,,,
TX2136_2,CUST2984,,,,,
TX2136_3,CUST2984,,,,,
TX2137_1,CUST2985,,,,,
TX2137_2,CUST2985,,,,,
TX2137_3,CUST2985,,,,,
TX2137_4,CUST2985,,,,,
TX2138_1,CUST2986,,,,,
TX2139_1,CUST2987,,,,,
TX2139_2,CUST2987,,,,,
TX2139_3,CUST2987,,,,,
TX2140_1,CUST2988,,,,,
TX2140_2,CUST2988,,,,,
TX2140_3,CUST2988,,,,,
TX2140_4,CUST2988,,,,,
TX2141_1,CUST2989,,,,,
TX2141_2,CUST2989,,,,,
TX2141_3,CUST2989,,,,,
TX2142_1,CUST2990,,,,,
TX2142_2,CUST2990,,,,,
TX2142_3,CUST2990,,,,,
TX2143_1,CUST2991,,,,,
TX2144_1,CUST2993,,,,,
TX2144_2,CUST2993,,,,,
TX2144_3,CUST2993,,,,,
TX2144_4,CUST2993,,,,,
TX2144_5,CUST2993,,,,,
TX2145_1,CUST2994,,,,,
TX2145_2,CUST2994,,,,,
TX2145_3,CUST2994,,,,,
TX2146_1,CUST2996,,,,,
TX2146_2,CUST2996,,,,,
TX2146_3,CUST2996,,,,,
TX2146_4,CUST2996,,,,,
TX2146_5,CUST2996,,,,,
TX2147_1,CUST2997,,,,,
TX2148_1,CUST2998,,,,,
TX2148_2,CUST2998,,,,,
TX2148_3,CUST2998,,,,,
TX2148_4,CUST2998,,,,,
TX2149_1,CUST2999,,,,,
TX2149_2,CUST2999,,,,,
TX2149_3,CUST2999,,,,,
TX2149_4,CUST2999,,,,,
TX2149_5,CUST2999,,,,,
TX2150_1,CUST3000,,,,,
TX2150_2,CUST3000,,,,,
TX2151_1,CUST3001,,,,,
TX2152_1,CUST3002,,,,,
TX2152_2,CUST3002,,,,,
TX2152_3,CUST3002,,,,,
TX2152_4,CUST3002,,,,,
TX2152_5,CUST3002,,,,,
TX2153_1,CUST3003,,,,,
TX2153_2,CUST3003,,,,,
TX2153_3,CUST3003,,,,,
TX2154_1,CUST3004,,,,,
TX2155_1,CUST3005,,,,,
TX2155_2,CUST3005,,,,,
TX2155_3,CUST3005,,,,,
TX2155_4,CUST3005,,,,,
TX2156_1,CUST3006,,,,,
TX2157_1,CUST3008,,,,,
TX2157_2,CUST3008,,,,,
TX2158_1,CUST3009,,,,,
TX2159_1,CUST3011,,,,,
TX2159_2,CUST3011,,,,,
TX2160_1,CUST3013,,,,,
TX2161_1,CUST3014,,,,,
TX2161_2,CUST3014,,,,,
TX2161_3,CUST3014,,,,,
TX2161_4,CUST3014,,,,,
TX2161_5,CUST3014,,,,,
TX2162_1,CUST3015,,,,,
TX2163_1,CUST3016,,,,,
TX2163_2,CUST3016,,,,,
TX2163_3,CUST3016,,,,,
TX2164_1,CUST3018,,,,,
TX2165_1,CUST3019,,,,,
TX2165_2,CUST3019,,,,,
TX2165_3,CUST3019,,,,,
TX2165_4,CUST3019,,,,,
TX2166_1,CUST3021,,,,,
TX2166_2,CUST3021,,,,,
TX2166_3,CUST3021,,,,,
TX2166_4,CUST3021,,,,,
TX2166_5,CUST3021,,,,,
TX2167_1,CUST3025,,,,,
TX2167_2,CUST3025,,,,,
TX2167_3,CUST3025,,,,,
TX2167_4,CUST3025,,,,,
TX2167_5,CUST3025,,,,,
TX2168_1,CUST3027,,,,,
TX2168_2,CUST3027,,,,,
TX2169_1,CUST3028,,,,,
TX2169_2,CUST3028,,,,,
TX2169_3,CUST3028,,,,,
TX2169_4,CUST3028,,,,,
TX2170_1,CUST3029,,,,,
TX2170_2,CUST3029,,,,,
TX2170_3,CUST3029,,,,,
TX2170_4,CUST3029,,,,,
TX2171_1,CUST3030,,,,,
TX2172_1,CUST3032,,,,,
TX2172_2,CUST3032,,,,,
TX2172_3,CUST3032,,,,,
TX2172_4,CUST3032,,,,,
TX2173_1,CUST3033,,,,,
TX2173_2,CUST3033,,,,,
TX2173_3,CUST3033,,,,,
TX2174_1,CUST3034,,,,,
TX2174_2,CUST3034,,,,,
TX2174_3,CUST3034,,,,,
TX2174_4,CUST3034,,,,,
TX2175_1,CUST3035,,,,,
TX2175_2,CUST3035,,,,,
TX2175_3,CUST3035,,,,,
TX2175_4,CUST3035,,,,,
TX2176_1,CUST3037,,,,,
TX2177_1,CUST3038,,,,,
TX2177_2,CUST3038,,,,,
TX2177_3,CUST3038,,,,,
TX2177_4,CUST3038,,,,,
TX2178_1,CUST3039,,,,,
TX2178_2,CUST3039,,,,,
TX2178_3,CUST3039,,,,,
TX2178_4,CUST3039,,,,,
TX2178_5,CUST3039,,,,,
TX2179_1,CUST3040,,,,,
TX2179_2,CUST3040,,,,,
TX2179_3,CUST3040,,,,,
TX2180_1,CUST3041,,,,,
TX2180_2,CUST3041,,,,,
TX2181_1,CUST3043,,,,,
TX2181_2,CUST3043,,,,,
TX2182_1,CUST3044,,,,,
TX2182_2,CUST3044,,,,,
TX2182_3,CUST3044,,,,,
TX2182_4,CUST3044,,,,,
TX2183_1,CUST3049,,,,,
TX2183_2,CUST3049,,,,,
TX2183_3,CUST3049,,,,,
TX2184_1,CUST3050,,,,,
TX2184_2,CUST3050,,,,,
TX2184_3,CUST3050,,,,,
TX2184_4,CUST3050,,,,,
TX2184_5,CUST3050,,,,,
TX2185_1,CUST3053,,,,,
TX2185_2,CUST3053,,,,,
TX2185_3,CUST3053,,,,,
TX2185_4,CUST3053,,,,,
TX2185_5,CUST3053,,,,,
TX2186_1,CUST3054,,,,,
TX2187_1,CUST3055,,,,,
TX2187_2,CUST3055,,,,,
TX2187_3,CUST3055,,,,,
TX2187_4,CUST3055,,,,,
TX2187_5,CUST3055,,,,,
TX2188_1,CUST3056,,,,,
TX2188_2,CUST3056,,,,,
TX2188_3,CUST3056,,,,,
TX2189_1,CUST3057,,,,,
TX2189_2,CUST3057,,,,,
TX2189_3,CUST3057,,,,,
TX2189_4,CUST3057,,,,,
TX2189_5,CUST3057,,,,,
TX2190_1,CUST3058,,,,,
TX2190_2,CUST3058,,,,,
TX2191_1,CUST3059,,,,,
TX2191_2,CUST3059,,,,,
TX2191_3,CUST3059,,,,,
TX2191_4,CUST3059,,,,,
TX2191_5,CUST3059,,,,,
TX2192_1,CUST3060,,,,,
TX2192_2,CUST3060,,,,,
TX2192_3,CUST3060,,,,,
TX2193_1,CUST3063,,,,,
TX2193_2,CUST3063,,,,,
TX2193_3,CUST3063,,,,,
TX2193_4,CUST3063,,,,,
TX2194_1,CUST3064,,,,,
TX2194_2,CUST3064,,,,,
TX2195_1,CUST3065,,,,,
TX2196_1,CUST3067,,,,,
TX2196_2,CUST3067,,,,,
TX2196_3,CUST3067,,,,,
TX2196_4,CUST3067,,,,,
TX2197_1,CUST3069,,,,,
TX2197_2,CUST3069,,,,,
TX2197_3,CUST3069,,,,,
TX2197_4,CUST3069,,,,,
TX2197_5,CUST3069,,,,,
TX2198_1,CUST3070,,,,,
TX2199_1,CUST3074,,,,,
TX2199_2,CUST3074,,,,,
TX2199_3,CUST3074,,,,,
TX2199_4,CUST3074,,,,,
TX2200_1,CUST3075,,,,,
TX2200_2,CUST3075,,,,,
TX2201_1,CUST3077,,,,,
TX2201_2,CUST3077,,,,,
TX2202_1,CUST3080,,,,,
TX2203_1,CUST3083,,,,,
TX2203_2,CUST3083,,,,,
TX2204_1,CUST3084,,,,,
TX2204_2,CUST3084,,,,,
TX2204_3,CUST3084,,,,,
TX2204_4,CUST3084,,,,,
TX2204_5,CUST3084,,,,,
TX2205_1,CUST3085,,,,,
TX2205_2,CUST3085,,,,,
TX2205_3,CUST3085,,,,,
TX2206_1,CUST3086,,,,,
TX2207_1,CUST3087,,,,,
TX2207_2,CUST3087,,,,,
TX2207_3,CUST3087,,,,,
TX2207_4,CUST3087,,,,,
TX2208_1,CUST3088,,,,,
TX2209_1,CUST3089,,,,,
TX2209_2,CUST3089,,,,,
TX2209_3,CUST3089,,,,,
TX2210_1,CUST3091,,,,,
TX2210_2,CUST3091,,,,,
TX2210_3,CUST3091,,,,,
TX2211_1,CUST3093,,,,,
TX2211_2,CUST3093,,,,,
TX2211_3,CUST3093,,,,,
TX2212_1,CUST3094,,,,,
TX2212_2,CUST3094,,,,,
TX2212_3,CUST3094,,,,,
TX2212_4,CUST3094,,,,,
TX2212_5,CUST3094,,,,,
TX2213_1,CUST3096,,,,,
TX2213_2,CUST3096,,,,,
TX2214_1,CUST3097,,,,,
TX2214_2,CUST3097,,,,,
TX2214_3,CUST3097,,,,,
TX2214_4,CUST3097,,,,,
TX2214_5,CUST3097,,,,,
TX2215_1,CUST3099,,,,,
TX2215_2,CUST3099,,,,,
TX2216_1,CUST3100,,,,,
TX2216_2,CUST3100,,,,,
TX2217_1,CUST3101,,,,,
TX2217_2,CUST3101,,,,,
TX2217_3,CUST3101,,,,,
TX2218_1,CUST3102,,,,,
TX2218_2,CUST3102,,,,,
TX2218_3,CUST3102,,,,,
TX2218_4,CUST3102,,,,,
TX2218_5,CUST3102,,,,,
TX2219_1,CUST3104,,,,,
TX2219_2,CUST3104,,,,,
TX2219_3,CUST3104,,,,,
TX2220_1,CUST3105,,,,,
TX2220_2,CUST3105,,,,,
TX2220_3,CUST3105,,,,,
TX2220_4,CUST3105,,,,,
TX2221_1,CUST3107,,,,,
TX2221_2,CUST3107,,,,,
TX2221_3,CUST3107,,,,,
TX2221_4,CUST3107,,,,,
TX2221_5,CUST3107,,,,,
TX2222_1,CUST3108,,,,,
TX2223_1,CUST3109,,,,,
TX2223_2,CUST3109,,,,,
TX2223_3,CUST3109,,,,,
TX2223_4,CUST3109,,,,,
TX2224_1,CUST3110,,,,,
TX2224_2,CUST3110,,,,,
TX2224_3,CUST3110,,,,,
TX2224_4,CUST3110,,,,,
TX2224_5,CUST3110,,,,,
TX2225_1,CUST3111,,,,,
TX2225_2,CUST3111,,,,,
TX2225_3,CUST3111,,,,,
TX2225_4,CUST3111,,,,,
TX2225_5,CUST3111,,,,,
TX2226_1,CUST3112,,,,,
TX2226_2,CUST3112,,,,,
TX2226_3,CUST3112,,,,,
TX2227_1,CUST3113,,,,,
TX2227_2,CUST3113,,,,,
TX2227_3,CUST3113,,,,,
TX2227_4,CUST3113,,,,,
TX2227_5,CUST3113,,,,,
TX2228_1,CUST3114,,,,,
TX2228_2,CUST3114,,,,,
TX2228_3,CUST3114,,,,,
TX2228_4,CUST3114,,,,,
TX2228_5,CUST3114,,,,,
TX2229_1,CUST3115,,,,,
TX2229_2,CUST3115,,,,,
TX2229_3,CUST3115,,,,,
TX2230_1,CUST3116,,,,,
TX2230_2,CUST3116,,,,,
TX2230_3,CUST3116,,,,,
TX2231_1,CUST3117,,,,,
TX2231_2,CUST3117,,,,,
TX2232_1,CUST3118,,,,,
TX2232_2,CUST3118,,,,,
TX2232_3,CUST3118,,,,,
TX2232_4,CUST3118,,,,,
TX2232_5,CUST3118,,,,,
TX2233_1,CUST3119,,,,,
TX2233_2,CUST3119,,,,,
TX2233_3,CUST3119,,,,,
TX2233_4,CUST3119,,,,,
TX2234_1,CUST3120,,,,,
TX2234_2,CUST3120,,,,,
TX2235_1,CUST3121,,,,,
TX2235_2,CUST3121,,,,,
TX2235_3,CUST3121,,,,,
TX2235_4,CUST3121,,,,,
TX2236_1,CUST3124,,,,,
TX2236_2,CUST3124,,,,,
TX2236_3,CUST3124,,,,,
TX2236_4,CUST3124,,,,,
TX2237_1,CUST3125,,,,,
TX2237_2,CUST3125,,,,,
TX2237_3,CUST3125,,,,,
TX2237_4,CUST3125,,,,,
TX2238_1,CUST3126,,,,,
TX2238_2,CUST3126,,,,,
TX2239_1,CUST3127,,,,,
TX2239_2,CUST3127,,,,,
TX2239_3,CUST3127,,,,,
TX2239_4,CUST3127,,,,,
TX2240_1,CUST3129,,,,,
TX2240_2,CUST3129,,,,,
TX2241_1,CUST3130,,,,,
TX2241_2,CUST3130,,,,,
TX2242_1,CUST3131,,,,,
TX2242_2,CUST3131,,,,,
TX2242_3,CUST3131,,,,,
TX2242_4,CUST3131,,,,,
TX2242_5,CUST3131,,,,,
TX2243_1,CUST3133,,,,,
TX2243_2,CUST3133,,,,,
TX2243_3,CUST3133,,,,,
TX2244_1,CUST3134,,,,,
TX2244_2,CUST3134,,,,,
TX2244_3,CUST3134,,,,,
TX2244_4,CUST3134,,,,,
