Company_ID,Customer_ID,OS,Device_Type,Event_Name,Event_Value,Event_Count,Session_Duration,Session_Number
CMP006,CUST4149,Web,Desktop,begin_checkout,5,7,1219,13
CMP003,CUST3694,Web,Mobile,click_promotion,4,8,1678,17
CMP001,CUST3357,iOS,Mobile,add_to_wishlist,2,5,1333,16
CMP003,CUST1269,Web,Desktop,add_to_cart,3,1,1119,8
CMP006,CUST1825,Android,Mobile,search,2,5,940,17
CMP003,CUST1851,iOS,Tablet,sign_up,4,8,931,19
CMP003,CUST2058,iOS,Tablet,add_payment_info,6,1,414,14
CMP005,CUST2903,Android,Tablet,purchase,7,8,1794,9
CMP003,CUST2180,Android,Mobile,sign_up,4,3,1742,15
CMP005,CUST4924,Android,Mobile,remove_from_cart,0,2,312,6
CMP004,CUST1030,Android,Mobile,begin_checkout,5,5,878,12
CMP005,CUST3187,Android,Mobile,click_promotion,4,9,1647,13
CMP003,CUST4267,Web,Mobile,add_payment_info,6,9,1093,3
CMP003,CUST4156,Android,Mobile,share,3,10,1666,5
CMP003,CUST1596,iOS,Mobile,click_promotion,4,2,883,4
CMP001,CUST0888,Android,Mobile,sign_up,4,6,708,10
CMP001,CUST1338,Android,Tablet,search,2,8,676,7
CMP006,CUST0172,Android,Tablet,search,2,5,1467,2
CMP005,CUST2300,iOS,Tablet,share,3,3,1294,19
CMP002,CUST1740,iOS,Mobile,add_to_cart,3,9,1487,5
CMP005,CUST4595,iOS,Tablet,begin_checkout,5,7,773,3
CMP004,CUST1831,Android,Mobile,share,3,7,452,3
CMP003,CUST4695,Android,Mobile,share,3,3,906,20
CMP005,CUST3125,Web,Desktop,search,2,4,704,5
CMP004,CUST0520,Web,Mobile,add_to_cart,3,1,1033,20
CMP003,CUST3400,iOS,Mobile,remove_from_cart,0,9,231,16
CMP003,CUST3136,Android,Tablet,view_item,1,5,1283,2
CMP005,CUST0165,Android,Tablet,search,2,9,1511,5
CMP001,CUST2253,Web,Mobile,add_to_wishlist,2,5,1177,15
CMP003,CUST2349,Android,Mobile,click_promotion,4,5,1449,2
CMP004,CUST1036,Android,Tablet,view_item,1,2,1624,13
CMP005,CUST2445,Web,Desktop,add_payment_info,6,4,1760,4
CMP001,CUST3871,iOS,Mobile,click_promotion,4,2,1116,8
CMP005,CUST0577,Android,Mobile,search,2,8,1538,10
CMP003,CUST0722,iOS,Mobile,add_payment_info,6,9,696,15
CMP006,CUST3042,Android,Tablet,add_payment_info,6,1,575,8
CMP001,CUST3368,Web,Tablet,add_payment_info,6,10,1415,7
CMP002,CUST3493,Android,Tablet,add_payment_info,6,9,153,2
CMP005,CUST1288,Android,Mobile,add_to_cart,3,4,944,7
CMP002,CUST0924,Android,Mobile,add_payment_info,6,3,1006,14
CMP004,CUST2246,iOS,Mobile,share,3,9,1079,5
CMP003,CUST0451,Android,Tablet,view_item,1,3,646,18
CMP004,CUST3621,iOS,Mobile,share,3,7,1495,1
CMP006,CUST2699,Android,Tablet,login,1,1,1371,20
CMP006,CUST3487,iOS,Mobile,add_payment_info,6,1,51,17
CMP003,CUST2422,Web,Tablet,search,2,10,1759,6
CMP004,CUST0720,Android,Mobile,login,1,4,737,17
CMP003,CUST1386,Android,Mobile,login,1,1,712,3
CMP001,CUST1233,Web,Mobile,share,3,7,33,5
CMP004,CUST1015,iOS,Tablet,add_to_cart,3,2,1703,18
CMP004,CUST1321,Android,Tablet,add_payment_info,6,10,460,9
CMP005,CUST2000,Web,Tablet,add_to_wishlist,2,9,996,7
CMP006,CUST1646,Android,Tablet,search,2,7,119,10
CMP001,CUST1621,iOS,Tablet,remove_from_cart,0,1,789,19
CMP005,CUST4456,Web,Tablet,remove_from_cart,0,4,31,6
CMP006,CUST1006,Web,Tablet,purchase,7,3,1771,8
CMP003,CUST3618,iOS,Tablet,click_promotion,4,6,895,1
CMP002,CUST3075,Android,Mobile,view_item,1,10,1513,13
CMP006,CUST2118,Web,Mobile,add_to_wishlist,2,7,1696,4
CMP004,CUST0522,iOS,Mobile,add_to_wishlist,2,1,1091,12
CMP001,CUST1315,Android,Tablet,share,3,8,1452,3
CMP001,CUST3620,iOS,Mobile,remove_from_cart,0,6,103,8
CMP004,CUST3810,Web,Mobile,add_to_cart,3,3,1230,18
CMP005,CUST0577,Android,Tablet,add_payment_info,6,7,232,5
CMP002,CUST0137,iOS,Mobile,login,1,5,1257,7
CMP006,CUST2123,iOS,Tablet,add_payment_info,6,8,69,7
CMP001,CUST2094,Web,Mobile,remove_from_cart,0,7,870,13
CMP002,CUST0451,iOS,Mobile,login,1,1,506,9
CMP006,CUST2624,iOS,Tablet,click_promotion,4,7,1342,20
CMP005,CUST1808,Android,Mobile,share,3,8,1050,3
CMP003,CUST2216,iOS,Mobile,remove_from_cart,0,4,1107,20
CMP002,CUST4922,iOS,Mobile,purchase,7,5,1403,11
CMP001,CUST2996,Android,Mobile,purchase,7,1,1764,20
CMP005,CUST0355,Android,Tablet,add_to_wishlist,2,2,365,2
CMP005,CUST4920,Web,Tablet,add_to_cart,3,5,637,13
CMP004,CUST4147,iOS,Tablet,add_payment_info,6,2,792,14
CMP001,CUST0900,iOS,Mobile,view_item,1,10,1639,4
CMP001,CUST2313,Web,Desktop,add_payment_info,6,5,1535,13
CMP002,CUST3457,Android,Mobile,add_payment_info,6,4,1560,8
CMP004,CUST2290,iOS,Tablet,share,3,9,1063,2
CMP004,CUST1316,Android,Mobile,add_to_cart,3,6,695,19
CMP004,CUST3127,Android,Tablet,remove_from_cart,0,1,440,14
CMP002,CUST3988,Web,Mobile,search,2,7,1051,1
CMP004,CUST1965,Web,Tablet,view_item,1,1,1742,12
CMP002,CUST0758,Android,Mobile,begin_checkout,5,10,1462,18
CMP004,CUST1799,iOS,Tablet,click_promotion,4,10,467,8
CMP002,CUST3154,Web,Tablet,sign_up,4,5,1691,12
CMP005,CUST3498,Android,Mobile,purchase,7,6,368,2
CMP005,CUST2429,Android,Tablet,add_to_wishlist,2,6,79,4
CMP003,CUST3417,Android,Mobile,view_item,1,2,1563,6
CMP006,CUST3943,Android,Mobile,login,1,5,1208,1
CMP001,CUST3549,iOS,Mobile,view_item,1,5,1644,15
CMP004,CUST3624,Web,Tablet,view_item,1,6,1081,12
CMP002,CUST2426,Android,Mobile,sign_up,4,1,727,15
CMP006,CUST3130,Android,Mobile,view_item,1,4,1109,18
CMP006,CUST1582,Android,Tablet,login,1,6,57,4
CMP003,CUST3434,Android,Mobile,sign_up,4,1,585,1
CMP005,CUST2879,Web,Tablet,add_payment_info,6,2,1642,6
CMP006,CUST0207,Android,Tablet,search,2,1,852,3
CMP004,CUST3589,Web,Mobile,login,1,3,1683,14
CMP005,CUST1050,Android,Tablet,login,1,9,538,6
CMP003,CUST2932,Web,Desktop,click_promotion,4,2,834,6
CMP005,CUST0254,Web,Tablet,search,2,7,1228,7
CMP002,CUST1236,Web,Desktop,begin_checkout,5,4,503,20
CMP004,CUST1486,iOS,Tablet,add_payment_info,6,1,772,2
CMP001,CUST2312,Android,Mobile,search,2,3,744,15
CMP006,CUST4692,Android,Mobile,begin_checkout,5,9,1671,8
CMP003,CUST0534,Android,Mobile,sign_up,4,3,98,17
CMP005,CUST3369,Web,Tablet,begin_checkout,5,3,533,1
CMP005,CUST0977,Web,Desktop,add_payment_info,6,8,973,5
CMP006,CUST0377,Web,Mobile,add_to_cart,3,8,859,13
CMP004,CUST0273,Android,Tablet,sign_up,4,2,1710,8
CMP004,CUST1595,Web,Desktop,add_to_wishlist,2,6,1256,1
CMP004,CUST2890,Android,Tablet,sign_up,4,2,1677,17
CMP005,CUST2100,Android,Tablet,share,3,7,359,2
CMP002,CUST3638,Android,Tablet,purchase,7,8,1337,16
CMP006,CUST2903,iOS,Mobile,add_to_cart,3,10,881,13
CMP006,CUST0446,Web,Mobile,purchase,7,2,895,9
CMP004,CUST0468,Android,Mobile,add_payment_info,6,5,966,16
CMP001,CUST2804,iOS,Mobile,login,1,3,1766,6
CMP006,CUST0237,Android,Tablet,add_to_cart,3,1,1481,15
CMP005,CUST0043,Android,Mobile,sign_up,4,7,1676,11
CMP002,CUST0905,Android,Tablet,share,3,8,912,13
CMP003,CUST1331,Web,Mobile,purchase,7,2,1724,11
CMP005,CUST1917,Android,Mobile,login,1,4,536,9
CMP001,CUST0757,Android,Tablet,share,3,5,749,11
CMP006,CUST4513,iOS,Mobile,add_to_cart,3,7,1170,14
CMP002,CUST1312,iOS,Tablet,begin_checkout,5,6,1558,5
CMP004,CUST4361,iOS,Tablet,share,3,5,71,11
CMP004,CUST4276,iOS,Tablet,add_to_wishlist,2,4,712,4
CMP006,CUST4094,iOS,Mobile,remove_from_cart,0,10,523,8
CMP002,CUST1223,Web,Desktop,add_to_wishlist,2,2,1463,20
CMP004,CUST1072,Android,Mobile,sign_up,4,3,809,8
CMP004,CUST3059,iOS,Tablet,login,1,10,1001,6
CMP005,CUST2371,iOS,Mobile,login,1,1,1794,10
CMP005,CUST4240,iOS,Mobile,add_to_wishlist,2,6,1149,20
CMP004,CUST2904,iOS,Tablet,add_to_cart,3,10,1787,3
CMP005,CUST1138,iOS,Tablet,sign_up,4,3,1416,14
CMP005,CUST3713,Android,Tablet,view_item,1,6,837,6
CMP002,CUST2909,Android,Tablet,remove_from_cart,0,2,514,19
CMP002,CUST2049,iOS,Tablet,view_item,1,3,870,1
CMP006,CUST4487,iOS,Tablet,begin_checkout,5,6,1691,20
CMP002,CUST3698,Web,Tablet,add_to_cart,3,8,818,12
CMP004,CUST0364,Android,Tablet,begin_checkout,5,9,981,6
CMP003,CUST1591,Web,Mobile,login,1,3,1041,8
CMP003,CUST3367,iOS,Tablet,login,1,7,281,9
CMP003,CUST4503,Android,Tablet,add_to_wishlist,2,4,31,17
CMP005,CUST0858,Android,Tablet,view_item,1,1,1065,1
CMP006,CUST1788,Android,Tablet,begin_checkout,5,2,563,12
CMP003,CUST3477,Web,Mobile,add_to_cart,3,10,1217,3
CMP004,CUST0566,Web,Tablet,add_to_cart,3,8,1751,11
CMP005,CUST3285,iOS,Tablet,add_payment_info,6,2,1093,3
CMP004,CUST2054,Web,Desktop,search,2,6,1301,6
CMP003,CUST4259,Android,Tablet,share,3,1,951,1
CMP003,CUST3779,Web,Mobile,add_to_cart,3,8,95,9
CMP003,CUST3872,Web,Tablet,search,2,2,126,2
CMP004,CUST3885,iOS,Tablet,login,1,3,825,19
CMP001,CUST1093,Web,Mobile,begin_checkout,5,8,862,13
CMP003,CUST2023,Android,Tablet,remove_from_cart,0,3,1193,14
CMP002,CUST0341,Web,Mobile,click_promotion,4,8,934,18
CMP006,CUST2559,Android,Mobile,purchase,7,3,1560,5
CMP002,CUST2519,Android,Mobile,login,1,5,77,12
CMP002,CUST3486,Web,Desktop,sign_up,4,10,1360,15
CMP002,CUST2932,Android,Tablet,begin_checkout,5,5,1271,2
CMP002,CUST1721,Web,Desktop,begin_checkout,5,6,1284,13
CMP005,CUST3123,Web,Desktop,sign_up,4,7,623,2
CMP002,CUST2424,iOS,Mobile,view_item,1,6,1213,14
CMP001,CUST3782,iOS,Mobile,view_item,1,4,1339,10
CMP003,CUST1350,Android,Tablet,add_payment_info,6,5,762,1
CMP004,CUST0276,iOS,Tablet,add_payment_info,6,5,868,11
CMP006,CUST2864,Android,Tablet,add_payment_info,6,1,1059,3
CMP006,CUST4594,Web,Tablet,click_promotion,4,7,632,16
CMP006,CUST3447,Android,Tablet,sign_up,4,7,994,19
CMP005,CUST4135,iOS,Mobile,purchase,7,2,794,19
CMP006,CUST1217,Android,Mobile,add_to_cart,3,10,950,3
CMP006,CUST4922,iOS,Tablet,login,1,2,1614,15
CMP003,CUST3063,Android,Mobile,share,3,3,1345,15
CMP003,CUST1708,iOS,Tablet,login,1,5,1438,19
CMP003,CUST2842,Android,Mobile,click_promotion,4,4,344,8
CMP002,CUST0286,Android,Mobile,add_payment_info,6,9,558,19
CMP006,CUST2570,Web,Mobile,view_item,1,8,795,5
CMP003,CUST4242,Android,Tablet,share,3,6,1731,16
CMP005,CUST0210,Web,Desktop,add_payment_info,6,10,229,13
CMP006,CUST3671,Android,Mobile,sign_up,4,5,1475,15
CMP004,CUST4067,Android,Tablet,search,2,10,683,15
CMP001,CUST2648,Web,Tablet,search,2,8,735,9
CMP006,CUST2402,Android,Mobile,search,2,6,1212,18
CMP006,CUST2754,iOS,Mobile,purchase,7,3,1073,18
CMP006,CUST1112,iOS,Tablet,search,2,9,611,7
CMP002,CUST2694,iOS,Mobile,add_payment_info,6,2,809,13
CMP005,CUST2918,Android,Mobile,remove_from_cart,0,9,1264,20
CMP004,CUST4946,Android,Mobile,purchase,7,9,1155,3
CMP004,CUST1108,Web,Mobile,purchase,7,5,669,5
CMP001,CUST2842,Web,Tablet,login,1,5,944,2
CMP002,CUST4503,Web,Tablet,purchase,7,6,781,4
CMP006,CUST3868,Android,Mobile,sign_up,4,8,607,3
CMP006,CUST4544,Android,Mobile,click_promotion,4,9,1628,5
CMP006,CUST3775,iOS,Tablet,click_promotion,4,5,1194,1
CMP003,CUST1909,Web,Mobile,login,1,7,423,11
CMP006,CUST1848,Android,Mobile,share,3,1,1488,14
CMP004,CUST0068,iOS,Tablet,add_to_wishlist,2,6,928,12
CMP004,CUST1235,iOS,Tablet,search,2,8,918,4
CMP004,CUST3806,iOS,Tablet,remove_from_cart,0,10,1357,17
CMP002,CUST1975,iOS,Tablet,login,1,3,1669,19
CMP002,CUST0555,iOS,Mobile,login,1,4,481,4
CMP006,CUST0551,Android,Tablet,add_to_wishlist,2,7,1708,10
CMP002,CUST1100,Web,Mobile,add_to_wishlist,2,4,1004,11
CMP005,CUST2269,iOS,Mobile,login,1,9,421,12
CMP003,CUST0423,Web,Tablet,add_to_wishlist,2,1,932,9
CMP005,CUST1091,Android,Tablet,share,3,2,1509,7
CMP003,CUST2391,Android,Mobile,remove_from_cart,0,9,663,16
CMP006,CUST1755,iOS,Tablet,add_payment_info,6,1,543,9
CMP001,CUST3319,Web,Tablet,share,3,1,1538,2
CMP004,CUST0556,Android,Mobile,add_to_cart,3,2,1448,6
CMP004,CUST4598,Android,Tablet,click_promotion,4,7,1650,16
CMP002,CUST3913,iOS,Mobile,share,3,9,1050,3
CMP006,CUST1666,iOS,Tablet,add_payment_info,6,4,188,6
CMP003,CUST3110,Web,Desktop,click_promotion,4,6,567,12
CMP003,CUST1417,iOS,Mobile,click_promotion,4,1,1509,15
CMP002,CUST0138,Web,Desktop,sign_up,4,5,1737,4
CMP006,CUST4332,Android,Tablet,share,3,4,1549,2
CMP001,CUST4590,iOS,Tablet,add_to_wishlist,2,3,292,1
CMP002,CUST2176,iOS,Mobile,begin_checkout,5,8,1639,1
CMP002,CUST2708,Android,Tablet,share,3,7,420,18
CMP001,CUST4677,iOS,Mobile,search,2,6,283,16
CMP004,CUST4009,Android,Tablet,add_payment_info,6,1,1386,4
CMP006,CUST4925,iOS,Tablet,view_item,1,4,633,17
CMP005,CUST0114,Android,Tablet,sign_up,4,9,872,20
CMP002,CUST4526,Web,Desktop,add_to_wishlist,2,1,309,1
CMP001,CUST2590,iOS,Mobile,view_item,1,4,396,19
CMP001,CUST4371,iOS,Tablet,login,1,4,1539,7
CMP002,CUST1882,iOS,Tablet,purchase,7,8,1596,14
CMP003,CUST2662,Web,Mobile,search,2,6,1561,19
CMP001,CUST1017,iOS,Tablet,sign_up,4,9,130,5
CMP003,CUST2294,Android,Tablet,search,2,6,884,10
CMP004,CUST1840,Android,Tablet,begin_checkout,5,7,695,13
CMP001,CUST0914,Web,Tablet,share,3,5,1705,20
CMP006,CUST2881,iOS,Tablet,click_promotion,4,5,1726,13
CMP004,CUST2008,Android,Mobile,remove_from_cart,0,2,225,15
CMP005,CUST3331,iOS,Tablet,purchase,7,4,915,19
CMP004,CUST1908,Android,Mobile,add_payment_info,6,1,1245,9
CMP001,CUST0573,Web,Mobile,view_item,1,3,1218,5
CMP006,CUST1950,Android,Tablet,login,1,2,627,3
CMP002,CUST1218,Android,Mobile,add_payment_info,6,4,566,13
CMP004,CUST4222,Web,Desktop,click_promotion,4,9,1438,19
CMP005,CUST3916,Android,Tablet,view_item,1,10,1460,1
CMP001,CUST2821,Web,Tablet,purchase,7,3,40,19
CMP004,CUST3788,iOS,Mobile,remove_from_cart,0,8,1402,14
CMP001,CUST2328,iOS,Mobile,add_payment_info,6,10,800,2
CMP003,CUST3290,Web,Tablet,begin_checkout,5,2,533,7
CMP004,CUST1833,Web,Mobile,share,3,10,1713,18
CMP001,CUST3350,Web,Mobile,begin_checkout,5,1,821,7
CMP001,CUST1636,iOS,Mobile,view_item,1,5,694,4
CMP002,CUST1321,Android,Tablet,add_to_cart,3,2,1467,7
CMP004,CUST0194,Android,Tablet,login,1,8,1465,13
CMP004,CUST1495,Web,Mobile,add_to_wishlist,2,3,761,8
CMP006,CUST1162,Web,Mobile,view_item,1,4,998,3
CMP006,CUST1540,Android,Mobile,view_item,1,5,60,17
CMP003,CUST1289,iOS,Tablet,click_promotion,4,10,553,9
CMP001,CUST3202,Web,Desktop,click_promotion,4,3,317,15
CMP004,CUST3098,iOS,Tablet,search,2,1,459,11
CMP006,CUST0377,iOS,Mobile,add_payment_info,6,9,192,5
CMP001,CUST0968,iOS,Mobile,purchase,7,1,1782,17
CMP001,CUST4796,iOS,Mobile,add_to_wishlist,2,3,1251,11
CMP001,CUST3603,Web,Tablet,login,1,7,1574,5
CMP003,CUST0512,Android,Tablet,add_to_wishlist,2,5,532,4
CMP002,CUST1550,iOS,Tablet,add_to_wishlist,2,10,1432,9
CMP002,CUST3271,Web,Mobile,add_payment_info,6,4,667,4
CMP006,CUST0238,iOS,Mobile,remove_from_cart,0,8,698,14
CMP006,CUST0394,iOS,Mobile,login,1,2,1240,10
CMP001,CUST2129,iOS,Tablet,view_item,1,9,1289,16
CMP005,CUST1292,Web,Tablet,add_to_wishlist,2,7,801,13
CMP005,CUST0420,Android,Tablet,login,1,7,189,14
CMP003,CUST2956,Android,Mobile,purchase,7,7,359,7
CMP006,CUST0779,Android,Tablet,begin_checkout,5,10,1295,14
CMP005,CUST0156,Android,Tablet,login,1,2,1432,9
CMP001,CUST2653,Web,Desktop,click_promotion,4,1,1382,2
CMP006,CUST0207,Android,Mobile,view_item,1,3,681,8
CMP003,CUST2072,Web,Desktop,add_to_wishlist,2,3,1622,3
CMP006,CUST2943,Android,Tablet,add_payment_info,6,9,1379,1
CMP006,CUST1207,Android,Tablet,purchase,7,10,1746,8
CMP006,CUST1532,Web,Tablet,remove_from_cart,0,9,1325,3
CMP002,CUST3948,Web,Tablet,add_payment_info,6,9,464,4
CMP003,CUST0090,iOS,Tablet,add_payment_info,6,9,1001,15
CMP003,CUST0002,Android,Mobile,sign_up,4,4,169,9
CMP001,CUST2694,Web,Mobile,remove_from_cart,0,5,1180,16
CMP002,CUST2869,iOS,Tablet,view_item,1,8,53,15
CMP001,CUST3616,Android,Mobile,click_promotion,4,2,1174,14
CMP005,CUST3675,Web,Mobile,click_promotion,4,9,1410,3
CMP003,CUST1575,Android,Tablet,add_payment_info,6,4,33,19
CMP004,CUST0397,Android,Mobile,login,1,7,224,16
CMP005,CUST0093,Web,Tablet,sign_up,4,3,526,8
CMP006,CUST0116,Web,Tablet,remove_from_cart,0,8,399,5
CMP002,CUST4469,iOS,Mobile,purchase,7,1,1388,4
CMP001,CUST4443,Android,Mobile,search,2,8,54,18
CMP004,CUST1418,iOS,Tablet,add_to_cart,3,7,96,2
CMP001,CUST1968,iOS,Tablet,view_item,1,10,525,4
CMP001,CUST2488,Android,Mobile,login,1,4,144,14
CMP005,CUST0859,Android,Mobile,search,2,8,1278,16
CMP002,CUST1752,Android,Mobile,add_payment_info,6,5,447,6
CMP002,CUST3073,Android,Tablet,login,1,9,1626,7
CMP006,CUST4257,Android,Mobile,sign_up,4,10,246,1
CMP006,CUST3946,Android,Mobile,remove_from_cart,0,4,1335,17
CMP006,CUST3057,iOS,Mobile,login,1,3,339,7
CMP005,CUST1102,Android,Mobile,add_to_cart,3,5,972,5
CMP006,CUST3124,Web,Desktop,remove_from_cart,0,8,1262,19
CMP001,CUST4675,iOS,Tablet,click_promotion,4,4,1549,5
CMP003,CUST3489,Web,Desktop,view_item,1,9,677,4
CMP002,CUST0518,iOS,Tablet,begin_checkout,5,3,84,9
CMP005,CUST3471,Android,Tablet,sign_up,4,7,1737,15
CMP001,CUST3620,Web,Mobile,add_payment_info,6,2,627,5
CMP003,CUST1396,Android,Mobile,sign_up,4,3,369,17
CMP006,CUST1616,Web,Desktop,sign_up,4,2,70,10
CMP002,CUST1475,Web,Tablet,login,1,9,1364,8
CMP006,CUST2320,Web,Mobile,click_promotion,4,6,1232,15
CMP005,CUST2513,iOS,Tablet,sign_up,4,9,1581,3
CMP003,CUST0427,iOS,Mobile,add_to_wishlist,2,2,615,7
CMP002,CUST1501,Web,Tablet,begin_checkout,5,5,803,11
CMP003,CUST3152,Android,Mobile,add_to_cart,3,1,1713,7
CMP001,CUST1551,Web,Mobile,view_item,1,3,1383,18
CMP001,CUST1901,Android,Tablet,click_promotion,4,7,103,11
CMP005,CUST4053,Android,Tablet,add_to_cart,3,9,1512,16
CMP002,CUST3236,Web,Tablet,remove_from_cart,0,2,556,3
CMP004,CUST1968,iOS,Tablet,purchase,7,10,538,16
CMP001,CUST4805,Android,Tablet,purchase,7,9,1794,13
CMP004,CUST3879,Web,Tablet,purchase,7,3,896,17
CMP001,CUST1359,Web,Tablet,click_promotion,4,6,385,4
CMP005,CUST0266,Android,Mobile,add_to_wishlist,2,2,1764,3
CMP003,CUST0272,iOS,Tablet,share,3,6,336,5
CMP004,CUST0106,Android,Mobile,sign_up,4,6,645,5
CMP004,CUST1479,Android,Tablet,sign_up,4,5,1257,6
CMP004,CUST4193,Web,Mobile,add_to_wishlist,2,6,264,9
CMP001,CUST0417,Android,Mobile,remove_from_cart,0,10,651,19
CMP005,CUST0638,iOS,Mobile,sign_up,4,9,248,10
CMP001,CUST3699,iOS,Tablet,add_payment_info,6,4,106,16
CMP005,CUST2306,Web,Desktop,add_to_cart,3,7,1146,3
CMP004,CUST0547,Web,Desktop,remove_from_cart,0,5,153,7
CMP004,CUST2693,iOS,Mobile,sign_up,4,7,1598,10
CMP004,CUST0887,Android,Tablet,add_to_cart,3,8,479,14
CMP002,CUST2817,Web,Desktop,purchase,7,8,1637,8
CMP003,CUST1447,iOS,Mobile,purchase,7,2,908,18
CMP002,CUST0568,Web,Tablet,login,1,8,1662,18
CMP001,CUST4614,iOS,Tablet,remove_from_cart,0,7,117,14
CMP005,CUST1995,Web,Tablet,begin_checkout,5,10,1141,14
CMP005,CUST0541,Android,Tablet,remove_from_cart,0,3,498,5
CMP003,CUST0197,Android,Tablet,add_payment_info,6,4,1321,17
CMP001,CUST4608,Web,Mobile,begin_checkout,5,10,1658,12
CMP005,CUST3995,Android,Tablet,click_promotion,4,8,1760,11
CMP005,CUST4479,Android,Tablet,search,2,9,376,6
CMP003,CUST3963,iOS,Tablet,add_payment_info,6,7,1300,3
CMP001,CUST1522,Web,Mobile,add_to_cart,3,2,55,7
CMP001,CUST1721,Android,Tablet,login,1,3,873,1
CMP001,CUST4253,iOS,Mobile,click_promotion,4,4,937,8
CMP001,CUST0850,iOS,Mobile,share,3,7,365,17
CMP001,CUST4539,Web,Tablet,add_to_wishlist,2,2,1576,8
CMP003,CUST0236,Android,Tablet,sign_up,4,6,515,17
CMP006,CUST1653,Android,Tablet,add_payment_info,6,3,1265,19
CMP005,CUST2983,Web,Mobile,purchase,7,9,960,11
CMP006,CUST3636,Android,Tablet,purchase,7,10,60,11
CMP006,CUST0093,iOS,Tablet,search,2,8,1589,13
CMP006,CUST4216,Android,Tablet,click_promotion,4,6,1469,11
CMP001,CUST3875,iOS,Tablet,click_promotion,4,8,652,8
CMP002,CUST3157,Web,Tablet,add_to_cart,3,2,1058,16
CMP004,CUST3431,Android,Tablet,login,1,5,1702,11
CMP005,CUST0063,Android,Tablet,sign_up,4,8,1009,8
CMP004,CUST0819,Web,Desktop,add_to_cart,3,5,485,13
CMP006,CUST3200,Web,Tablet,share,3,2,1023,19
CMP001,CUST4441,Android,Mobile,add_to_wishlist,2,6,1346,17
CMP001,CUST4870,Web,Desktop,remove_from_cart,0,8,686,11
CMP002,CUST3756,iOS,Mobile,sign_up,4,9,945,3
CMP001,CUST2427,Android,Tablet,click_promotion,4,3,1107,11
CMP001,CUST2744,Android,Tablet,add_to_wishlist,2,9,1622,9
CMP001,CUST1852,Android,Tablet,begin_checkout,5,2,945,19
CMP003,CUST0558,Web,Desktop,begin_checkout,5,1,189,7
CMP004,CUST4067,iOS,Tablet,view_item,1,3,1532,2
CMP005,CUST1318,iOS,Tablet,view_item,1,4,1236,3
CMP003,CUST4436,Web,Mobile,click_promotion,4,2,78,17
CMP004,CUST4861,Web,Mobile,sign_up,4,9,477,11
CMP001,CUST4107,iOS,Tablet,remove_from_cart,0,5,960,5
CMP002,CUST0470,iOS,Mobile,login,1,9,1617,19
CMP001,CUST3743,iOS,Mobile,add_to_cart,3,10,994,6
CMP006,CUST1016,Android,Mobile,purchase,7,10,905,10
CMP004,CUST1601,Android,Tablet,view_item,1,8,1525,20
CMP006,CUST0890,Web,Tablet,click_promotion,4,7,1542,12
CMP002,CUST0018,Android,Mobile,view_item,1,2,1345,5
CMP002,CUST0824,Web,Tablet,sign_up,4,2,465,1
CMP002,CUST1215,Android,Tablet,purchase,7,2,1478,2
CMP001,CUST2309,Android,Tablet,share,3,6,1026,8
CMP005,CUST0081,Web,Mobile,view_item,1,2,1077,2
CMP003,CUST1790,Android,Mobile,begin_checkout,5,4,731,14
CMP001,CUST4268,iOS,Mobile,view_item,1,3,367,15
CMP003,CUST0651,Web,Desktop,remove_from_cart,0,1,673,4
CMP001,CUST3923,Web,Desktop,begin_checkout,5,9,1330,7
CMP006,CUST4730,Web,Desktop,sign_up,4,6,280,2
CMP003,CUST2356,iOS,Tablet,add_payment_info,6,1,470,13
CMP001,CUST1313,iOS,Mobile,begin_checkout,5,5,473,14
CMP002,CUST0881,iOS,Mobile,click_promotion,4,5,1675,6
CMP005,CUST1884,Web,Mobile,login,1,4,543,17
CMP001,CUST2274,Web,Mobile,begin_checkout,5,1,466,16
CMP004,CUST3802,iOS,Tablet,add_payment_info,6,8,203,20
CMP001,CUST4754,Web,Mobile,click_promotion,4,8,569,14
CMP001,CUST2632,Android,Tablet,add_to_cart,3,5,152,14
CMP005,CUST3507,Android,Tablet,click_promotion,4,4,1591,15
CMP004,CUST4816,Android,Mobile,add_to_wishlist,2,1,614,11
CMP004,CUST0964,Web,Mobile,purchase,7,5,322,17
CMP004,CUST1929,Web,Desktop,share,3,7,786,8
CMP003,CUST3041,Web,Mobile,login,1,8,876,16
CMP002,CUST1357,Android,Mobile,remove_from_cart,0,8,438,1
CMP001,CUST4345,iOS,Tablet,add_to_wishlist,2,5,262,5
CMP003,CUST0149,iOS,Mobile,view_item,1,10,850,12
CMP001,CUST3848,Web,Mobile,search,2,3,966,14
CMP001,CUST3233,Web,Desktop,begin_checkout,5,5,1316,8
CMP003,CUST4204,Android,Tablet,remove_from_cart,0,3,1595,19
CMP006,CUST2001,Android,Tablet,purchase,7,1,1094,10
CMP004,CUST2591,Web,Desktop,click_promotion,4,5,779,7
CMP001,CUST2017,iOS,Tablet,sign_up,4,1,1631,11
CMP002,CUST4759,iOS,Tablet,add_payment_info,6,4,759,16
CMP005,CUST1154,Web,Tablet,click_promotion,4,9,134,19
CMP004,CUST3290,Android,Tablet,login,1,3,896,10
CMP004,CUST2854,iOS,Tablet,login,1,4,922,13
CMP005,CUST3965,Web,Desktop,add_to_cart,3,9,1648,1
CMP005,CUST0080,Web,Mobile,login,1,9,114,2
